entry_date,exit_date,ticker,entry_price,exit_price,position_eur,units,pnl_eur,pnl_pct,bars_held,max_r_mult,exit_reason
2025-12-08,2025-12-23,BMW.DE,96.04,92.15,21053.0,219.2169,-851.1,-4.04,11,0.33,trailing_stop
2025-11-18,2026-01-12,ALV.DE,357.86,379.51,21132.0,59.0509,1278.35,6.05,34,3.35,trailing_stop
2026-01-12,2026-01-28,ROG.SW,339.04,339.04,23857.0,70.3653,-0.02,-0.0,12,1.0,trailing_stop
2025-12-09,2026-01-30,DBB,21.57,24.05,21067.0,976.4622,2412.96,11.45,35,7.66,trailing_stop
2025-12-23,2026-01-30,SLV,63.74,85.69,20875.0,327.4797,7187.42,34.43,25,10.86,trailing_stop
2026-01-28,2026-02-02,UNG,14.47,12.29,23857.0,1648.1837,-3598.76,-15.08,3,1.31,emergency_stop
2025-12-09,2026-02-04,UBSG.SW,33.23,35.69,21067.0,633.9136,1558.3,7.4,35,3.75,trailing_stop
2025-11-27,2026-03-03,VOLV-B.ST,283.28,334.41,21022.0,74.2088,3793.93,18.05,62,6.03,trailing_stop
2025-11-27,2026-03-03,BNP.PA,72.54,88.32,21022.0,289.79,4573.46,21.76,65,6.82,trailing_stop
2026-01-06,2026-03-03,ASML,1222.43,1376.26,23729.0,19.4111,2985.99,12.58,38,4.86,trailing_stop
2025-10-23,2026-03-03,KO,70.39,79.34,14000.0,198.9052,1780.91,12.72,88,5.23,end_of_data
2025-12-12,2026-03-03,NESTE.HE,19.0,22.71,20960.0,1103.2104,4094.04,19.53,51,2.82,end_of_data
2026-01-30,2026-03-03,BHP.AX,51.89,57.7,24817.0,478.2372,2777.68,11.19,22,3.05,end_of_data
2026-01-30,2026-03-03,WDS.AX,25.28,30.48,24817.0,981.8541,5110.3,20.59,22,5.22,end_of_data
2026-02-02,2026-03-03,T,26.32,28.67,24457.0,929.3381,2187.39,8.94,20,2.23,end_of_data
